lp (0,0) (0,1) (1,0) (1,1) (1,2) (1,3) (2,0) (2,1) (2,2) (2,3) (3,0) (3,1) (3,2) (3,3) 
0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 -0.0400 -0.0400 -0.0400 -0.0400 -20.0000 39.5600 -0.0400 -0.0400 -0.0400 -0.0400 -0.0400 -0.0400 -0.0400 -0.0400 
1 -0.0796 -0.0796 -0.0796 -0.0796 -4.3580 47.3770 -0.0796 -0.0796 -0.0796 15.6020 -0.0796 -0.0796 -0.0796 -0.0796 
2 -0.1188 -0.1188 -0.1188 -0.1188 -1.2860 55.1190 -0.1188 -0.1188 6.0911 21.7790 -0.1188 -0.1188 -0.1188 6.0911 
3 -0.1576 -0.1576 -0.1576 -0.1576 2.9861 59.0980 -0.1576 2.3015 8.5139 28.5115 -0.1576 -0.1576 3.5311 12.2026 
4 -0.1960 -0.1960 -0.1960 1.5358 5.0262 62.5520 0.7778 3.2379 12.8611 33.8403 -0.1960 1.7516 7.1459 18.4989 
5 -0.2341 0.4517 0.6445 2.5138 7.9252 65.3461 1.5114 5.7078 16.0579 38.7565 0.7300 3.3533 11.5456 24.3491 
6 0.2120 1.2238 1.5100 4.4838 10.0520 67.8461 2.9633 7.5814 19.8539 43.1531 1.8762 5.9513 15.7121 29.7709 
7 0.8842 2.4625 2.9203 6.0396 12.5737 70.0821 4.5072 10.1740 23.1618 47.1607 3.6464 8.4299 19.9388 34.7326 
8 1.9541 3.8144 4.4005 8.1101 14.7303 72.1119 6.4957 12.5861 26.6124 50.8044 5.6347 11.3142 23.9049 39.2668 
9 3.2317 5.4374 6.2004 10.0278 17.0371 73.9567 8.6321 15.3110 29.7958 54.1252 7.9579 14.1577 27.7397 43.4030 
10 4.7717 7.1608 8.0955 12.1936 19.1575 75.6370 11.0171 17.9806 32.9492 57.1512 10.4269 17.1278 31.3378 47.1750 
11 6.4733 9.0422 10.1759 14.3123 21.3049 77.1680 13.5076 20.7620 35.9171 59.9095 13.0531 20.0678 34.7583 50.6138 
12 8.3434 10.9988 12.3319 16.5373 23.3378 78.5634 16.1153 23.5056 38.7880 62.4237 15.7504 23.0108 37.9690 53.7488 
13 10.3252 13.0420 14.5830 18.7393 25.3399 79.8353 18.7685 26.2578 41.5059 64.7155 18.5002 25.8984 40.9981 56.6066 
14 12.4059 15.1277 16.8718 20.9685 27.2537 80.9947 21.4535 28.9565 44.1031 66.8047 21.2580 28.7315 43.8397 59.2116 
15 14.5493 17.2494 19.1925 23.1671 29.1099 82.0516 24.1314 31.6092 46.5617 68.7091 24.0036 31.4847 46.5092 61.5864 
16 16.7371 19.3803 21.5124 25.3464 30.8858 83.0150 26.7860 34.1884 48.8949 70.4450 26.7114 34.1540 49.0102 63.7511 
17 18.9441 21.5091 23.8197 27.4790 32.5923 83.8932 29.3947 36.6921 51.0989 72.0275 29.3663 36.7276 51.3531 65.7244 
18 21.1533 23.6181 26.0945 29.5642 34.2210 84.6937 31.9449 39.1075 53.1809 73.4700 31.9534 39.2021 53.5444 67.5232 
19 23.3465 25.6966 28.3259 31.5882 35.7760 85.4235 34.4235 41.4318 55.1425 74.7850 34.4643 41.5791 55.5928 69.1629 
20 25.5102 27.7327 30.5019 33.6265 37.2548 86.0887 36.8227 43.6608 56.9892 75.9836 36.8972 43.8553 57.5054 70.6576 
21 27.6318 29.7493 32.6457 35.6083 38.6911 86.6951 39.1371 45.7929 58.7253 77.0763 39.2436 46.0268 59.2901 72.0201 
22 29.7203 31.7320 34.7377 37.5355 40.0597 87.2478 41.3625 47.8268 60.3556 78.0723 41.4973 48.0926 60.9541 73.2622 
23 31.7683 33.6729 36.7700 39.3971 41.3646 87.7517 43.4954 49.7627 61.8850 78.9803 43.6541 50.0531 62.5045 74.3944 
24 33.7684 35.5629 38.7343 41.1907 42.6042 88.2110 45.5337 51.6011 63.3181 79.8079 45.7116 51.9093 63.9483 75.4264 
25 35.7125 37.3959 40.6260 42.9126 43.7801 88.6297 47.4763 53.3434 64.6598 80.5624 47.6688 53.6634 65.2920 76.3673 
26 37.5944 39.1665 42.4416 44.5612 44.8934 89.0114 49.3230 54.9912 65.9145 81.2502 49.5259 55.3178 66.5416 77.2249 
27 39.4092 40.8712 44.1791 46.1354 45.9458 89.3593 51.0746 56.5470 67.0868 81.8771 51.2842 56.8757 67.7031 78.0066 
28 41.1535 42.5071 45.8373 47.6349 46.9391 89.6765 52.7324 58.0133 68.1812 82.4486 52.9456 58.3404 68.7821 78.7193 
29 42.8247 44.0726 47.4160 49.0600 47.8752 89.9656 54.2985 59.3932 69.2018 82.9695 54.5125 59.7156 69.7839 79.3689 
30 44.4217 45.5669 48.9156 50.4117 48.7561 90.2291 55.7754 60.6898 70.1528 83.4444 55.9878 61.0050 70.7134 79.9611 
31 45.9438 46.9898 50.3371 51.7229 49.5840 90.4694 57.1658 61.9066 71.0384 83.8773 57.3747 62.2126 71.5753 80.5009 
32 47.3912 48.3542 51.6946 53.0497 50.3738 90.6883 58.4729 63.0470 71.8623 84.2719 58.6768 63.3423 72.3742 80.9929 
33 48.7721 49.6901 53.0164 54.3104 51.1490 90.8880 59.6999 64.1145 72.6284 84.6316 59.8976 64.3980 73.1143 81.4415 
34 50.1069 50.9828 54.2820 55.5239 51.8790 91.0699 60.8502 65.1128 73.3401 84.9595 61.0408 65.3835 73.7995 81.8504 
35 51.3926 52.2313 55.4915 56.6817 52.5725 91.2358 61.9274 66.0453 74.0009 85.2584 62.1101 66.3027 74.4336 82.2231 
36 52.6279 53.4313 56.6422 57.7848 53.2275 91.3870 62.9350 66.9156 74.6141 85.5309 63.1092 67.1592 75.0203 82.5628 
37 53.8103 54.5810 57.7342 58.8325 53.8456 91.5249 63.8764 67.7270 75.1828 85.7793 64.0419 67.9568 75.5627 82.8726 
38 54.9387 55.6788 58.7680 59.8253 54.4277 91.6505 64.7553 68.4829 75.7099 86.0057 64.9118 68.6989 76.0640 83.1549 
39 56.0122 56.7240 59.7445 60.7641 54.9750 91.7650 65.5749 69.1866 76.1981 86.2121 65.7224 69.3888 76.5271 83.4123 
40 57.0310 57.7167 60.6652 61.6500 55.4888 91.8695 66.3386 69.8411 76.6502 86.4002 66.4770 70.0298 76.9548 83.6469 
41 57.9956 58.6571 61.5319 62.4846 55.9705 91.9646 67.0496 70.4495 77.0686 86.5717 67.1792 70.6249 77.3497 83.8607 
42 58.9070 59.5462 62.3463 63.2695 56.4215 92.0514 67.7111 71.0145 77.4556 86.7280 67.8319 71.1772 77.7141 84.0557 
43 59.7665 60.3852 63.1107 64.0066 56.8433 92.1305 68.3261 71.5391 77.8134 86.8705 68.4383 71.6893 78.0502 84.2334 
44 60.5756 61.1754 63.8270 64.6979 57.2374 92.2026 68.8974 72.0257 78.1442 87.0004 69.0013 72.1639 78.3602 84.3953 
45 61.3362 61.9186 64.4976 65.3454 57.6051 92.2683 69.4278 72.4769 78.4497 87.1189 69.5237 72.6036 78.6460 84.5430 
46 62.0500 62.6164 65.1245 65.9511 57.9481 92.3282 69.9200 72.8950 78.7318 87.2268 70.0081 73.0107 78.9094 84.6776 
47 62.7192 63.2708 65.7101 66.5172 58.2675 92.3828 70.3763 73.2822 78.9923 87.3252 70.4571 73.3875 79.1521 84.8003 
48 63.3456 63.8837 66.2565 67.0456 58.5649 92.4326 70.7993 73.6407 79.2327 87.4149 70.8729 73.7359 79.3756 84.9122 
49 63.9314 64.4569 66.7659 67.5384 58.8414 92.4780 71.1911 73.9724 79.4544 87.4967 71.2579 74.0582 79.5815 85.0141 
50 64.4786 64.9926 67.2403 67.9977 59.0985 92.5193 71.5538 74.2791 79.6589 87.5712 71.6142 74.3559 79.7710 85.1071 
51 64.9892 65.4927 67.6819 68.4252 59.3372 92.5570 71.8895 74.5627 79.8474 87.6392 71.9438 74.6310 79.9454 85.1918 
52 65.4653 65.9590 68.0925 68.8230 59.5587 92.5914 72.1999 74.8247 80.0211 87.7011 72.2485 74.8851 80.1059 85.2690 
53 65.9088 66.3936 68.4741 69.1927 59.7643 92.6227 72.4870 75.0668 80.1812 87.7575 72.5301 75.1196 80.2536 85.3394 
